id_order,date,id_product,id_store,qtd
72043,2024-01-17,PROD-048,LJ-03,4
83272,08/07/2024,PROD-008,LJ-10,5
63558,2024-02-26,PROD-008,LJ-06,4
84942,,PROD-003,LJ-09,3
30093,2024-03-01,PROD-024,LJ-05,5
59081,2024-06-04,PROD-019,LJ-08,100
13667,2024-03-14,PROD-010,LJ-10,2
65280,2024-01-25,PROD-020,LJ-05,3
38256,,PROD-048,LJ-08,100
10273,2024-03-03,PROD-036,LJ-06,4
18855,2024-01-23,PROD-027,LJ-08,5
85112,2024-06-07,PROD-037,LJ-08,2
54279,2024-07-12,PROD-031,LJ-10,3
27407,11/03/2024,PROD-033,LJ-08,100
68973,2024-12-07,PROD-029,LJ-03,100
52626,,PROD-040,LJ-10,2
63690,2024-07-17,PROD-015,LJ-07,4
54433,03/10/2024,PROD-003,LJ-08,2
46356,26/11/2024,PROD-006,,100
13251,2024-10-19,PROD-041,LJ-05,1
83537,2024-11-26,PROD-008,LJ-09,3
21161,,PROD-040,LJ-09,2
85609,2024-01-28,PROD-037,LJ-09,100
34824,2024-08-31,PROD-033,LJ-01,4
25765,2024-12-03,PROD-035,LJ-03,100
12486,2024-05-20,PROD-014,LJ-04,4
85963,2024-08-15,PROD-006,LJ-09,2
89541,2024-06-13,PROD-026,LJ-10,4
15896,,PROD-002,LJ-06,5
67280,2024-04-02,PROD-027,LJ-01,5
79193,2024-06-11,PROD-025,LJ-05,5
21930,28/02/2024,PROD-007,,1
32040,2024-05-26,PROD-010,LJ-03,2
43496,,PROD-010,LJ-05,100
63382,2024-12-13,PROD-011,LJ-01,100
90540,2024-06-15,PROD-012,LJ-01,1
17667,2024-06-01,PROD-025,LJ-02,4
51948,13/03/2024,PROD-027,LJ-06,1
43807,2024-07-11,PROD-008,LJ-01,4
36549,2024-05-02,PROD-049,LJ-10,4
86812,,PROD-032,,3
76115,16/07/2024,PROD-008,,100
17947,2024-06-11,PROD-030,LJ-09,5
63356,2024-02-03,PROD-031,LJ-01,4
63411,2024-11-20,PROD-015,LJ-01,3
45279,2024-10-10,PROD-038,LJ-02,100
42285,2024-10-11,PROD-042,,5
49926,,PROD-027,LJ-08,4
20998,,PROD-033,LJ-04,4
28660,2024-07-10,PROD-035,LJ-03,1
42133,2024-10-02,PROD-028,LJ-09,1
69210,2024-01-22,PROD-001,LJ-08,100
91360,2024-05-28,PROD-042,LJ-03,5
10071,2024-01-31,PROD-031,LJ-05,4
88363,2024-05-08,PROD-044,LJ-07,100
56061,19/11/2024,PROD-014,LJ-10,100
76889,,PROD-003,LJ-03,2
80004,2024-10-15,PROD-005,,1
21759,2024-07-21,PROD-045,LJ-02,5
28304,11/10/2024,PROD-018,LJ-07,4
37636,08/11/2024,PROD-033,LJ-06,100
99404,2024-06-24,PROD-041,LJ-05,4
69338,,PROD-016,LJ-06,2
54778,2024-04-17,PROD-030,LJ-10,5
53051,2024-01-09,PROD-045,LJ-03,100
94730,2024-01-02,PROD-039,LJ-08,4
10560,2024-01-05,PROD-044,LJ-03,1
64154,2024-10-11,PROD-045,LJ-08,2
61483,2024-10-02,PROD-006,LJ-02,5
80601,2024-01-16,PROD-043,LJ-08,2
98112,2024-03-04,PROD-023,,1
88815,2024-07-02,PROD-025,LJ-03,5
11105,04/03/2024,PROD-030,LJ-06,2
35295,15/08/2024,PROD-001,LJ-04,3
12592,2024-05-23,PROD-044,,1
35101,16/02/2024,PROD-040,LJ-05,1
38986,2024-04-29,PROD-032,LJ-06,1
14822,2024-13-45,PROD-032,LJ-10,3
37405,2024-01-04,PROD-013,LJ-07,3
24541,2024-05-22,PROD-037,LJ-09,4
74751,2024-03-28,PROD-036,LJ-04,100
96486,2024-10-16,PROD-044,LJ-10,2
84074,2024-03-30,PROD-005,LJ-10,4
26809,2024-02-03,PROD-009,LJ-05,2
84698,2024-04-26,PROD-034,LJ-05,100
35146,2024-12-13,PROD-002,LJ-09,3
90538,,PROD-044,LJ-09,100
69497,2024-01-02,PROD-028,LJ-01,3
52336,2024-08-09,PROD-027,LJ-05,100
25953,2024-12-14,PROD-034,LJ-08,4
74955,2024-07-04,PROD-034,LJ-01,5
39431,2024-01-25,PROD-018,LJ-07,4
79784,2024-08-17,PROD-021,LJ-01,2
61361,09/04/2024,PROD-022,LJ-02,4
84949,2024-01-13,PROD-048,,1
65550,2024-02-08,PROD-016,LJ-04,2
31558,17/06/2024,PROD-020,LJ-02,100
92050,2024-11-16,PROD-007,LJ-01,2
72910,2024-08-09,PROD-002,LJ-10,5
92090,2024-06-20,PROD-017,LJ-04,3
24134,2024-08-30,PROD-016,LJ-06,100
17134,,PROD-034,,2
19556,2024-11-03,PROD-040,LJ-08,100
22539,2024-11-16,PROD-029,LJ-10,100
26361,2024-02-13,PROD-004,LJ-01,100
59465,2024-06-09,PROD-045,LJ-02,3
26716,2024-02-01,PROD-029,LJ-01,4
49514,2024-11-08,PROD-041,,100
18623,2024-02-22,PROD-044,LJ-01,1
83303,2024-01-27,PROD-019,LJ-07,5
62649,2024-02-19,PROD-040,LJ-07,3
40554,2024-11-02,PROD-043,LJ-10,2
11390,2024-08-20,PROD-025,LJ-08,3
66112,13/11/2024,PROD-040,LJ-02,2
54514,2024-11-29,PROD-044,LJ-01,3
69516,2024-09-21,PROD-022,LJ-10,2
35228,25/02/2024,PROD-007,LJ-01,100
88010,2024-12-31,PROD-005,LJ-10,4
35377,2024-10-20,PROD-009,LJ-09,2
43591,2024-06-30,PROD-027,LJ-08,2
91376,2024-08-15,PROD-012,LJ-04,1
28045,2024-01-23,PROD-004,LJ-03,2
50850,2024-10-26,PROD-028,LJ-09,1
95420,2024-07-02,PROD-020,LJ-10,5
80928,2024-03-15,PROD-010,,100
50458,2024-11-04,PROD-022,LJ-05,1
58343,2024-01-05,PROD-034,LJ-10,4
96203,13/12/2024,PROD-010,LJ-01,100
41114,2024-09-16,PROD-036,LJ-01,1
65320,2024-06-25,PROD-013,LJ-04,100
93958,2024-04-13,PROD-005,,100
34819,2024-12-07,PROD-031,LJ-08,100
88612,20/12/2024,PROD-022,LJ-10,5
84199,2024-06-20,PROD-040,LJ-05,4
64879,2024-06-17,PROD-011,LJ-02,3
69546,2024-01-22,PROD-032,LJ-04,3
10484,2024-11-23,PROD-015,LJ-04,1
71149,2024-11-15,PROD-014,LJ-04,100
73012,2024-06-18,PROD-048,LJ-07,1
36911,2024-07-23,PROD-012,LJ-01,5
57555,2024-01-06,PROD-005,LJ-06,5
13934,2024-10-11,PROD-008,LJ-03,2
48086,2024-08-13,PROD-013,LJ-10,5
57174,2024-01-23,PROD-002,LJ-04,2
35929,2024-05-25,PROD-012,LJ-04,4
44340,30/03/2024,PROD-022,LJ-09,1
42239,2024-04-01,PROD-013,LJ-01,4
33078,14/05/2024,PROD-007,LJ-01,5
98795,11/03/2024,PROD-025,LJ-02,4
54352,17/04/2024,PROD-020,LJ-08,4
41476,,PROD-024,LJ-03,4
79065,2024-11-15,PROD-028,LJ-02,5
25531,2024-03-14,PROD-009,LJ-04,100
35124,2024-09-29,PROD-025,LJ-06,4
51674,2024-11-02,PROD-028,LJ-04,2
16054,11/11/2024,PROD-038,,5
80184,30/05/2024,PROD-010,LJ-06,4
42397,2024-01-28,PROD-041,,100
26575,2024-09-17,PROD-038,LJ-08,5
37425,2024-02-11,PROD-031,LJ-10,3
18503,2024-03-26,PROD-033,LJ-07,100
94550,2024-09-17,PROD-024,LJ-08,2
78012,2024-08-25,PROD-012,LJ-06,4
59005,2024-09-26,PROD-045,LJ-08,3
74853,2024-08-30,PROD-018,LJ-10,3
62552,2024-11-22,PROD-038,LJ-01,5
37158,2024-04-22,PROD-013,LJ-08,3
40721,2024-07-21,PROD-014,LJ-05,2
65708,2024-07-12,PROD-037,LJ-03,2
59034,2024-05-10,PROD-036,LJ-02,1
27606,2024-02-13,PROD-019,,2
78002,29/06/2024,PROD-015,LJ-10,100
15392,2024-08-26,PROD-033,LJ-10,3
54089,2024-08-06,PROD-029,LJ-08,2
66689,2024-07-28,PROD-024,,5
51552,19/05/2024,PROD-025,LJ-01,1
33536,14/08/2024,PROD-015,LJ-05,3
94587,2024-02-08,PROD-023,LJ-02,1
48603,2024-09-13,PROD-033,LJ-09,3
94365,2024-02-10,PROD-018,LJ-04,5
22898,2024-03-01,PROD-005,LJ-06,1
15017,2024-10-06,PROD-013,LJ-06,4
35774,2024-12-11,PROD-022,LJ-05,100
49677,,PROD-018,LJ-04,100
89171,11/03/2024,PROD-049,LJ-09,3
44227,2024-01-05,PROD-050,LJ-05,4
46942,2024-06-26,PROD-026,LJ-07,1
86015,2024-12-01,PROD-001,,4
95733,2024-09-19,PROD-049,LJ-03,4
62101,2024-04-26,PROD-015,LJ-04,1
72185,,PROD-034,LJ-10,5
82432,27/08/2024,PROD-047,LJ-08,4
54650,2024-02-13,PROD-021,,4
66202,2024-12-23,PROD-027,LJ-04,5
67498,2024-08-18,PROD-036,LJ-01,4
59112,2024-03-12,PROD-037,LJ-03,4
50051,2024-01-05,PROD-032,LJ-06,4
54541,2024-04-25,PROD-027,LJ-07,100
99884,25/07/2024,PROD-049,LJ-09,2
49274,2024-06-15,PROD-038,LJ-01,5
84393,2024-01-17,PROD-009,,4
53286,2024-10-17,PROD-041,LJ-10,100
89670,2024-10-20,PROD-026,LJ-07,5
36765,19/07/2024,PROD-005,LJ-09,3
60650,2024-04-06,PROD-031,LJ-02,3
53101,2024-10-18,PROD-029,,4
22221,2024-03-28,PROD-007,LJ-09,100
33283,2024-01-17,PROD-045,LJ-10,100
74043,,PROD-012,LJ-04,5
19108,2024-07-16,PROD-019,LJ-04,5
40544,2024-05-29,PROD-043,LJ-09,100
19172,2024-08-20,PROD-004,LJ-06,5
77964,2024-01-06,PROD-011,LJ-06,100
63852,19/07/2024,PROD-011,LJ-02,2
26926,2024-10-01,PROD-027,LJ-08,100
19012,18/07/2024,PROD-014,LJ-03,3
36958,2024-06-07,PROD-028,LJ-08,5
30811,05/11/2024,PROD-037,LJ-05,100
87003,2024-04-13,PROD-033,,100
46102,13/04/2024,PROD-001,LJ-03,5
68422,2024-02-02,PROD-026,LJ-10,2
42353,26/09/2024,PROD-022,LJ-10,2
74350,2024-08-23,PROD-030,LJ-10,5
15122,16/02/2024,PROD-019,LJ-08,1
55453,2024-12-24,PROD-046,LJ-05,5
61260,2024-11-09,PROD-012,LJ-07,5
42654,2024-04-01,PROD-040,LJ-07,2
70008,2024-07-15,PROD-043,LJ-03,2
84529,18/02/2024,PROD-026,,5
41417,2024-03-21,PROD-018,LJ-09,5
48258,2024-12-07,PROD-005,LJ-04,5
74682,29/07/2024,PROD-049,LJ-09,2
25889,2024-07-07,PROD-005,LJ-02,5
76112,2024-06-15,PROD-027,LJ-08,5
31605,2024-05-09,PROD-014,LJ-09,4
15850,2024-08-24,PROD-002,LJ-02,1
93737,2024-12-21,PROD-044,LJ-08,3
59958,2024-06-24,PROD-048,LJ-07,1
35480,2024-07-22,PROD-003,LJ-01,4
42847,2024-02-28,PROD-046,LJ-03,3
52875,2024-12-09,PROD-048,LJ-08,5
73538,24/08/2024,PROD-005,LJ-02,4
81883,02/12/2024,PROD-016,LJ-08,5
28383,2024-08-29,PROD-018,LJ-03,2
32359,2024-01-10,PROD-039,LJ-02,100
33230,,PROD-008,LJ-09,4
61229,2024-03-27,PROD-005,LJ-01,2
98785,2024-05-19,PROD-010,LJ-08,4
56935,2024-04-01,PROD-014,LJ-01,4
98479,2024-09-29,PROD-014,LJ-08,2
16259,2024-11-21,PROD-034,,3
61199,2024-12-19,PROD-020,LJ-08,1
16870,2024-11-02,PROD-001,LJ-01,5
59465,2024-04-13,PROD-016,LJ-06,4
41265,2024-04-12,PROD-006,LJ-01,5
65270,2024-01-15,PROD-001,,100
35185,2024-12-14,PROD-043,LJ-02,2
38910,2024-02-19,PROD-043,LJ-03,5
31895,,PROD-027,LJ-09,2
24114,2024-06-16,PROD-021,,5
92154,2024-04-07,PROD-040,LJ-04,1
81002,2024-07-21,PROD-028,LJ-02,1
40462,2024-04-19,PROD-007,LJ-06,1
52384,29/03/2024,PROD-001,LJ-07,1
95720,2024-06-10,PROD-001,LJ-07,1
37887,2024-08-22,PROD-015,LJ-02,1
96240,22/05/2024,PROD-042,LJ-10,2
58362,2024-01-23,PROD-005,LJ-04,4
63883,2024-06-03,PROD-050,LJ-10,5
75480,2024-02-22,PROD-046,LJ-09,1
84606,2024-03-28,PROD-017,,2
88625,2024-06-15,PROD-041,LJ-07,2
98853,2024-12-21,PROD-009,LJ-06,2
32980,2024-11-21,PROD-049,LJ-06,4
97342,2024-09-03,PROD-005,LJ-06,5
12313,07/11/2024,PROD-038,LJ-08,4
60118,2024-09-18,PROD-041,LJ-04,3
75984,2024-10-27,PROD-046,LJ-01,2
40488,2024-01-11,PROD-040,LJ-02,3
50481,2024-05-01,PROD-048,LJ-07,100
41922,2024-11-13,PROD-006,LJ-01,1
28029,,PROD-032,LJ-05,1
36478,,PROD-025,LJ-04,4
94153,2024-01-20,PROD-016,LJ-10,5
68160,2024-06-17,PROD-009,LJ-05,3
51620,2024-11-25,PROD-049,LJ-01,5
78271,31/07/2024,PROD-042,LJ-05,4
13105,2024-04-27,PROD-047,LJ-06,1
54922,2024-05-04,PROD-014,LJ-09,5
17087,2024-12-06,PROD-016,LJ-04,5
89700,2024-07-14,PROD-034,LJ-06,1
34057,2024-08-14,PROD-041,,3
18469,2024-09-08,PROD-005,LJ-04,1
16829,2024-11-20,PROD-010,LJ-04,5
26457,2024-02-16,PROD-012,,3
81938,2024-04-14,PROD-016,LJ-09,3
20245,2024-08-06,PROD-047,LJ-08,1
50824,2024-03-25,PROD-047,LJ-04,5
42102,2024-08-05,PROD-012,LJ-10,4
42632,2024-06-04,PROD-019,LJ-10,5
68755,2024-11-21,PROD-013,LJ-05,2
73068,2024-02-10,PROD-024,LJ-07,100
59508,2024-03-26,PROD-031,LJ-08,4
65403,2024-09-15,PROD-040,,3
30431,03/09/2024,PROD-002,LJ-07,4
66019,12/02/2024,PROD-049,LJ-05,3
88011,2024-10-02,PROD-010,LJ-09,3
33029,,PROD-025,LJ-08,4
50088,2024-08-20,PROD-019,LJ-07,3
83681,2024-11-06,PROD-031,LJ-02,3
53677,2024-03-10,PROD-046,LJ-08,2
35652,2024-03-20,PROD-013,LJ-01,5
11682,2024-09-13,PROD-047,LJ-06,5
74415,2024-07-26,PROD-027,LJ-07,100
58908,2024-07-15,PROD-032,LJ-05,100
94023,2024-10-28,PROD-005,LJ-07,2
15089,2024-03-04,PROD-025,LJ-10,100
31281,09/04/2024,PROD-049,LJ-07,4
43457,2024-06-27,PROD-033,,1
93228,18/12/2024,PROD-024,LJ-01,1
95315,16/07/2024,PROD-028,,1
41765,2024-09-01,PROD-003,LJ-06,2
92700,2024-12-27,PROD-044,LJ-01,2
97251,2024-11-26,PROD-010,LJ-05,3
89355,,PROD-044,LJ-03,1
43330,06/05/2024,PROD-039,,4
96848,2024-03-23,PROD-001,LJ-02,100
22098,2024-11-25,PROD-046,LJ-07,4
62122,2024-12-27,PROD-038,LJ-02,100
77965,06/04/2024,PROD-028,LJ-03,1
65950,2024-05-09,PROD-045,LJ-05,1
75620,2024-09-29,PROD-043,LJ-07,1
86818,06/06/2024,PROD-047,LJ-07,2
21648,2024-02-25,PROD-041,,100
55140,14/03/2024,PROD-018,,2
62162,2024-12-23,PROD-020,LJ-01,2
32072,08/09/2024,PROD-001,LJ-02,5
19154,2024-12-22,PROD-027,LJ-09,4
64636,,PROD-019,LJ-07,4
32365,2024-03-31,PROD-024,LJ-03,3
27607,11/04/2024,PROD-032,LJ-03,2
75878,2024-02-26,PROD-029,LJ-10,100
37862,2024-04-05,PROD-013,LJ-01,5
33950,2024-04-08,PROD-017,LJ-07,5
67767,2024-11-16,PROD-040,LJ-02,4
93418,2024-03-26,PROD-006,LJ-05,2
21233,2024-07-12,PROD-008,LJ-05,3
18423,2024-06-24,PROD-002,LJ-10,2
40773,01/09/2024,PROD-032,LJ-02,1
11246,2024-02-01,PROD-018,LJ-01,2
97205,2024-10-25,PROD-003,LJ-02,1
37665,2024-09-24,PROD-001,,1
89034,2024-09-23,PROD-049,LJ-05,3
73691,2024-08-30,PROD-049,LJ-06,100
89216,2024-08-07,PROD-022,,4
99372,2024-06-24,PROD-021,,2
57344,2024-12-06,PROD-026,LJ-07,1
90059,2024-01-30,PROD-023,LJ-06,2
23130,02/01/2024,PROD-030,LJ-07,100
28201,,PROD-039,LJ-02,4
79550,2024-05-23,PROD-045,,100
58290,19/08/2024,PROD-040,,4
77490,,PROD-043,LJ-04,5
10410,2024-11-22,PROD-021,LJ-01,4
93070,03/07/2024,PROD-003,LJ-06,3
98857,2024-08-15,PROD-015,LJ-10,100
73509,23/07/2024,PROD-048,LJ-10,1
20665,2024-06-27,PROD-028,LJ-08,5
96289,2024-12-24,PROD-007,,3
48517,2024-11-06,PROD-013,LJ-03,2
78164,,PROD-046,LJ-09,100
14160,06/03/2024,PROD-032,LJ-02,1
49498,2024-12-10,PROD-036,LJ-08,4
32027,2024-08-16,PROD-008,LJ-08,1
96853,2024-10-03,PROD-016,,2
37740,2024-03-28,PROD-049,LJ-02,5
23824,2024-08-10,PROD-046,LJ-01,5
31002,2024-06-16,PROD-025,LJ-05,100
38885,,PROD-043,,5
97897,2024-03-04,PROD-043,LJ-03,100
80063,,PROD-047,LJ-08,100
21854,2024-12-20,PROD-022,,100
85493,2024-11-03,PROD-005,LJ-06,4
59415,14/07/2024,PROD-042,,3
67273,2024-04-29,PROD-015,LJ-05,100
25163,2024-05-28,PROD-006,LJ-02,100
21683,2024-06-23,PROD-048,LJ-10,3
34662,2024-02-29,PROD-037,LJ-06,1
26700,2024-06-09,PROD-025,LJ-10,100
10220,2024-06-08,PROD-004,,4
80202,2024-04-07,PROD-025,,5
51896,,PROD-044,LJ-03,5
78124,2024-12-05,PROD-039,LJ-10,2
39116,24/02/2024,PROD-026,LJ-01,2
80555,2024-08-23,PROD-021,LJ-03,5
48905,2024-04-22,PROD-032,LJ-08,5
29323,2024-11-03,PROD-019,LJ-03,4
97208,,PROD-003,LJ-10,3
51961,07/06/2024,PROD-033,LJ-02,2
45841,,PROD-037,,3
92716,2024-04-20,PROD-032,LJ-05,4
59375,2024-01-31,PROD-022,LJ-03,5
37605,25/04/2024,PROD-045,LJ-01,100
33464,2024-09-06,PROD-047,LJ-07,3
49203,2024-12-03,PROD-011,LJ-01,5
81819,2024-07-19,PROD-022,LJ-07,5
98853,,PROD-023,,1
61257,2024-02-06,PROD-034,LJ-05,3
47010,2024-12-22,PROD-013,LJ-09,100
61612,,PROD-009,LJ-06,3
86072,28/01/2024,PROD-046,LJ-05,5
69969,2024-12-01,PROD-011,LJ-10,100
28030,2024-08-14,PROD-045,LJ-08,4
48152,2024-03-15,PROD-014,LJ-04,1
35644,2024-11-29,PROD-001,LJ-06,5
85455,,PROD-044,,2
59355,,PROD-044,,2
17383,2024-02-19,PROD-023,LJ-08,1
33544,2024-01-27,PROD-008,LJ-09,4
95209,2024-06-22,PROD-038,LJ-07,5
29473,2024-11-17,PROD-047,LJ-07,3
42112,,PROD-008,LJ-04,1
61989,2024-09-07,PROD-020,LJ-10,4
32608,,PROD-048,LJ-07,3
97914,03/12/2024,PROD-006,LJ-08,2
95237,2024-07-14,PROD-018,,2
58145,2024-01-06,PROD-008,LJ-02,3
20831,2024-03-03,PROD-032,LJ-09,1
39482,2024-01-12,PROD-038,LJ-10,2
85055,2024-09-02,PROD-018,LJ-02,5
87709,2024-04-02,PROD-025,LJ-08,100
94488,2024-12-25,PROD-028,LJ-05,3
84897,2024-03-05,PROD-007,LJ-06,3
18322,2024-12-31,PROD-035,LJ-03,2
63127,2024-12-24,PROD-002,,1
82883,01/10/2024,PROD-034,LJ-08,5
18379,2024-09-22,PROD-038,LJ-09,1
95419,2024-03-04,PROD-049,LJ-04,4
96321,2024-03-01,PROD-012,LJ-10,-4
33584,2024-01-03,PROD-036,LJ-08,100
51195,2024-03-03,PROD-003,LJ-03,2
85377,2024-04-15,PROD-042,LJ-03,2
21510,2024-10-14,PROD-017,LJ-01,2
21090,,PROD-033,,100
57652,2024-10-05,PROD-011,LJ-07,4
96266,2024-01-01,PROD-016,,1
16051,,PROD-019,LJ-09,100
68316,2024-03-12,PROD-037,LJ-08,100
51017,2024-09-24,PROD-023,LJ-10,1
80544,18/09/2024,PROD-014,,2
96850,2024-01-23,PROD-016,LJ-01,5
34651,2024-03-13,PROD-020,LJ-04,1
27590,2024-11-04,PROD-036,LJ-04,4
87566,2024-07-02,PROD-018,LJ-03,3
91567,2024-08-04,PROD-005,LJ-09,3
43419,2024-05-13,PROD-025,LJ-03,100
62436,2024-08-21,PROD-006,LJ-05,3
98673,2024-08-05,PROD-045,LJ-03,5
80242,2024-04-14,PROD-005,LJ-05,2
92984,2024-12-22,PROD-042,LJ-04,4
58777,2024-10-15,PROD-043,LJ-09,5
89291,2024-03-24,PROD-027,LJ-03,4
51465,2024-08-10,PROD-025,LJ-01,4
89116,2024-05-06,PROD-005,LJ-05,2
26334,2024-09-29,PROD-008,LJ-09,100
63317,2024-02-03,PROD-022,,3
57555,2024-06-19,PROD-050,LJ-05,2
29179,,PROD-018,LJ-01,5
22838,12/07/2024,PROD-015,LJ-07,100
23762,2024-03-04,PROD-012,LJ-09,5
50180,2024-10-28,PROD-032,LJ-02,100
79331,,PROD-045,LJ-10,5
46961,09/10/2024,PROD-018,,2
22984,2024-01-25,PROD-011,LJ-06,100
61060,2024-04-02,PROD-023,LJ-09,100
82308,2024-10-31,PROD-026,LJ-08,4
87635,2024-03-06,PROD-017,LJ-01,4
77314,2024-12-31,PROD-010,LJ-03,1
28700,2024-07-12,PROD-037,LJ-05,5
16929,23/11/2024,PROD-024,LJ-04,4
98895,07/11/2024,PROD-027,LJ-08,1
33999,2024-08-12,PROD-023,LJ-08,4
75828,2024-05-26,PROD-018,LJ-07,5
78235,2024-04-27,PROD-020,LJ-02,100
50063,2024-07-27,PROD-050,LJ-06,3
21814,20/11/2024,PROD-006,LJ-02,5
41462,2024-02-17,PROD-011,LJ-10,2
17525,2024-02-13,PROD-048,LJ-05,4
82634,,PROD-001,LJ-07,4
98740,2024-09-17,PROD-047,LJ-03,100
72869,11/09/2024,PROD-033,LJ-09,2
26343,2024-07-26,PROD-001,LJ-10,100
34927,04/01/2024,PROD-046,LJ-07,2
80035,2024-06-25,PROD-016,LJ-09,3
99663,2024-11-07,PROD-003,LJ-10,4
68805,2024-03-27,PROD-044,,4
39500,2024-03-30,PROD-005,LJ-06,3
27474,,PROD-023,LJ-01,1
65407,2024-09-10,PROD-025,LJ-03,100
58927,2024-02-27,PROD-022,LJ-04,3
80663,2024-03-01,PROD-019,LJ-05,100
73324,30/05/2024,PROD-017,LJ-04,5
10292,2024-11-19,PROD-037,LJ-07,4
38503,2024-06-05,PROD-042,LJ-09,100
14643,25/08/2024,PROD-040,LJ-08,2
17536,2024-07-01,PROD-001,LJ-10,100
70339,2024-06-17,PROD-020,LJ-06,5
24046,2024-01-03,PROD-023,LJ-03,4
62699,30/06/2024,PROD-001,LJ-02,3
66466,2024-09-08,PROD-013,LJ-02,5
79349,2024-09-20,PROD-010,LJ-07,4
26232,2024-09-06,PROD-001,LJ-03,100
96066,2024-05-08,PROD-015,,1
61820,2024-07-10,PROD-020,LJ-06,1
66143,2024-04-03,PROD-035,LJ-05,2
24246,12/08/2024,PROD-043,,4
31211,12/03/2024,PROD-023,LJ-07,1
10761,2024-07-02,PROD-046,LJ-04,3
24505,2024-04-07,PROD-019,LJ-01,4
27521,21/07/2024,PROD-027,LJ-06,3
14142,,PROD-043,LJ-04,3
72822,2024-12-06,PROD-018,LJ-02,1
65193,2024-09-07,PROD-036,,4
99356,2024-12-31,PROD-009,LJ-06,100
62412,2024-09-13,PROD-047,LJ-07,5
27225,,PROD-007,LJ-01,1
26531,2024-03-20,PROD-023,LJ-09,1
11788,2024-12-16,PROD-016,LJ-01,100
98907,2024-06-24,PROD-028,LJ-10,4
11052,2024-08-10,PROD-031,LJ-05,4
46991,2024-09-05,PROD-006,LJ-07,3
42472,2024-11-12,PROD-010,LJ-09,100
34492,2024-05-07,PROD-018,LJ-02,100
44541,24/12/2024,PROD-016,LJ-07,4
36006,2024-08-30,PROD-046,LJ-02,3
75841,,PROD-012,LJ-04,1
87489,2024-11-18,PROD-041,LJ-03,2
40065,02/03/2024,PROD-009,LJ-07,5
15028,2024-05-20,PROD-013,LJ-03,1
65876,2024-01-10,PROD-040,LJ-04,4
21919,27/01/2024,PROD-025,,5
78809,,PROD-045,,2
39068,2024-06-21,PROD-028,LJ-08,2
18041,2024-09-18,PROD-028,LJ-01,3
49883,26/02/2024,PROD-018,LJ-06,5
46773,2024-06-28,PROD-046,LJ-07,3
42370,,PROD-004,LJ-03,1
15359,01/01/2024,PROD-004,,100
37784,2024-05-26,PROD-031,LJ-05,100
89498,2024-02-21,PROD-028,LJ-03,100
43064,2024-09-08,PROD-024,LJ-06,5
49892,2024-02-27,PROD-007,LJ-01,100
99517,2024-10-09,PROD-050,LJ-03,1
53412,2024-07-03,PROD-048,LJ-06,3
87189,2024-09-27,PROD-039,LJ-06,5
41228,28/11/2024,PROD-018,LJ-04,3
86588,,PROD-006,LJ-02,5
27102,18/11/2024,PROD-048,,3
25775,2024-01-22,PROD-038,LJ-04,2
35287,2024-12-26,PROD-029,LJ-02,3
19814,2024-10-06,PROD-040,LJ-06,100
49515,30/08/2024,PROD-049,LJ-04,2
79934,2024-03-19,PROD-003,LJ-03,3
35127,2024-08-02,PROD-036,LJ-05,5
83445,2024-06-26,PROD-024,LJ-08,5
92557,2024-03-01,PROD-028,LJ-02,5
73284,2024-08-02,PROD-034,LJ-09,4
12867,26/03/2024,PROD-039,LJ-05,1
26899,2024-05-28,PROD-003,LJ-10,5
17968,,PROD-013,,2
74884,2024-12-16,PROD-035,LJ-09,5
19828,25/03/2024,PROD-029,LJ-09,4
60351,14/10/2024,PROD-050,LJ-07,100
62540,2024-11-06,PROD-018,LJ-04,2
34125,02/01/2024,PROD-011,LJ-10,4
38548,,PROD-045,LJ-01,100
77213,21/08/2024,PROD-033,LJ-09,2
43925,2024-06-04,PROD-015,LJ-05,3
45194,2024-10-09,PROD-008,LJ-03,1
39350,2024-01-24,PROD-035,LJ-04,1
48252,2024-01-21,PROD-041,LJ-03,4
46406,09/03/2024,PROD-018,LJ-01,100
94202,07/05/2024,PROD-014,LJ-09,1
25228,2024-01-01,PROD-042,LJ-06,100
92927,2024-11-05,PROD-024,,100
20911,2024-12-27,PROD-036,LJ-05,4
27512,2024-07-28,PROD-040,LJ-05,4
52550,2024-01-30,PROD-041,LJ-01,4
56593,2024-04-22,PROD-047,LJ-05,1
33165,2024-05-11,PROD-002,LJ-09,4
96155,,PROD-007,LJ-07,1
95698,2024-05-11,PROD-041,LJ-10,4
82204,2024-04-15,PROD-029,LJ-04,5
52501,2024-05-17,PROD-014,LJ-10,100
92549,2024-07-21,PROD-010,LJ-08,4
40372,2024-08-10,PROD-024,LJ-03,2
72784,17/02/2024,PROD-032,LJ-03,100
70213,2024-04-04,PROD-012,,100
84666,2024-09-08,PROD-047,LJ-03,4
94877,2024-05-24,PROD-002,LJ-05,3
31354,2024-03-31,PROD-026,,4
34621,2024-02-05,PROD-010,LJ-02,100
65888,2024-05-05,PROD-030,LJ-07,2
23137,2024-09-26,PROD-009,LJ-01,100
89074,2024-02-21,PROD-025,LJ-07,2
12715,26/02/2024,PROD-001,,1
27324,2024-05-07,PROD-050,LJ-02,5
45082,,PROD-041,LJ-10,100
11769,2024-01-05,PROD-007,,4
54353,2024-13-45,PROD-006,LJ-04,1
28249,,PROD-049,,5
